publishedAt,authorDisplayName,textDisplay
2023-09-26T08:07:42Z,@ucingoren26,"Ya udah kalo kayak gituh OJOL juga di hapus pak, balik lagi ke setelan awal. Bukan kayak zaman sekarang yang udah serba online ini agar balik lagi seperti jaman dulu."
2023-09-26T12:10:41Z,@bnrid8086,mereka itu orang² yang nggak mau mengikuti perkembangan zaman
2023-09-26T07:21:24Z,@hennynovi390,"tiktok kamu salahin, padahal aku saja jarang banget liat tiktok. oon"
2023-09-26T06:47:25Z,@criscash1104,Aturan aneh aneh.
2023-09-26T06:28:57Z,@damaiofficial4012,coba tiktok kasih uang yang banyak kepemerintah pasti dibolehin...ujung ujung tiktok nanti harus mempermahal ongkir karena bayar lebih kepemerintah
2023-09-26T06:26:45Z,@damaiofficial4012,"kenapa shopee tidak dilarang, coba mikir? mereka bukan ingin memudahkan rakyat... tetapi sebenarnya ingin menjajah ekonomi kita.."
2023-09-26T04:00:29Z,@jundanjul8609,tidak sekalian saja Internet di hilangkan di indonesia
2023-09-26T03:40:39Z,@fauziahfarhan268,Bagaimana judi online....di apa kan..permainan game.. online....di larang tak..
2023-09-26T03:13:27Z,@GoodofGod168,"kita belum siap perubahan teknologi global, pengusahan mall sepi, ada juga menciptakan pengusahan baru yang jual di platfom.. secara keseluran imbang lah"
2023-09-26T03:03:30Z,@jangtoytv3549,Shopee live itu sosial media apa sosial eksperimen.. ?
2023-09-26T02:24:03Z,@ikbalramlah9017,"Alhamdulillah  tiktok dan shopee di  tutup, Semoga keadaan pasar 2 kita akan lebih baik  ,Aamiin Allahumma Aamiin"
2023-09-26T12:05:03Z,@bnrid8086,"tiktok saja lah, sekarang udah zaman digital jangan ngelawan kita yang harus mengikuti zaman, banyak kok umkm yang masih bagus terutama kuliner"
2023-09-26T02:05:43Z,@jangtoytv3549,Pedagang offline dah lama pada gulung tikar .. Pemerintah baru bergerak dimasalah online 😂😂😂 kemana saja dari dulu.
2023-09-26T02:02:49Z,@muhammadfadly441,nie mantaaappppl
2023-09-26T01:58:01Z,@riskasabrina6761,enak ya kalau yang ngomong banyak duit. kenapa tidak mereka saja yang borong.
2023-09-26T01:10:52Z,@mariapricilia3862,keputusan yang terburu2 akan ada efek bagi yang lain&#39; mestinya dari awal ada aturan yang jelas&#39; era sekarang sudah digital😢
2023-09-26T00:54:09Z,@burungbeoo2242,Pinjaman OnLine dan Judi OnLine di bolehkan. Yang halal di larang sedangkan yang haram di bolehkan. Payah nih Mentri Perdagangan si Hasan.
2023-09-26T00:28:41Z,@amiguttful,BAGUS. Kasihan pedagang kecil ❤
2023-09-25T23:10:06Z,@arsyadmuhammadnazidch.5870,Live sebelah juga sama masa tidak di tutup😑
2023-09-25T23:04:45Z,@muhammadhanif4113,"Bagus,tidak ada pajak jual belinya. Barang yang dijual tidak berizin dan bersertifikasi. Kasihan yang sudah bayar pajak,melakukan sertifikasi dan regulasi,tidak bisa menyaingi harganya. Kalau izinya sosmed ya sosmed saja,apalagi mereka ini kan aplikasi asing."
2023-09-25T22:33:42Z,@danieldiaz3652,Sekalian saja tiktok nya di blok pak tiktok kan punya cina konoha dan kadrun kan anti cina tetapi anehnya hp dan mobil nya dari cina
2023-09-25T21:37:32Z,@abijaya2668,"Sumber masalah dan akar masakahnya ya judi online dan pinjol,"
2023-09-25T19:19:48Z,@mollygaming6532,Kok tiktokshop di salahkan terus yang lain gimana..?
2023-09-25T18:59:17Z,@nianiagomez9949,Setujuuuu....
2023-09-25T17:34:59Z,@deniandesta4924,"Tinggal jualan disnack video, kalo di tiktok tidak bisa. Iagi live juga banyak, murah2. Selow aja"
2023-09-25T17:30:43Z,@dana.kurniasih2048,terlambat tanah abang udah hancur
2023-09-25T17:04:32Z,@densusanto_,Padahal banyak yang cari uang buat hidup dari itu
2023-09-27T23:35:29Z,@user-xl7nn7mk1r,Cuma 1000 pedagang online Mending korban kan 1000 Untuk selamat kan jutaan pedagang dan UMKM😂😂😂😂😂
2023-09-25T16:31:24Z,@miftaby345,"Pada intinya diperbolehlan berjualan..Tetapi tidak boleh disatukan dengan sosial media. Contohnya shopee,tokopedia,itu terpisah hanya untuk benar2 yang mau beli barang saja. Bukan digabungkan dengan sosmed."
2023-09-25T16:19:02Z,@ZulkipliDede-xg5wb,Harus dagang online di hapus
2023-09-26T12:07:03Z,@bnrid8086,balik ke zaman Majapahit 😀
2023-09-25T15:07:32Z,@alfamulia0,Kocak
2023-09-25T14:59:15Z,@themusk6112,
2023-09-25T14:24:51Z,@silasmikarjo3555,"Horeee,mantab"
2023-09-25T14:15:38Z,@muhammadfadhilnur2044,"bukan karena tiktok, tapi karena bbm naik, pajak naik, harga bahan baku naik semua. karena shopee sudah lama ada sebelum tiktok, tetapi ekonomi lancar saja."
2023-09-25T14:15:17Z,@ardikurniawan9631,"bagus di tutup ,soalnya duit rakyat bakal ke cina bukan berputar di indo"
2023-09-25T14:12:52Z,@rizkaameliahardyanti130,Ini murni karena tiktokshop merugikan atau karena shop**  mulai kalah saing ya? Soalnya di kota Solo ada kantor shopee  saya selalu seller tiktok maupun shopee memang merasa mulai bsnyak orang lebih bergeser ke tiktok
2023-09-25T14:09:58Z,@nofiantara727,MOAL WEH MAJU TEH AH
2023-09-25T13:54:12Z,@wahyudingrab1404,Pinjol gimana
2023-09-25T13:46:32Z,@kholismada7155,Dengan adanya tiktok secara tidak langsung penjualan yang tinggi itu dipegang produksi dan artis artis yang terkenal..nah otomatis uang itu perputaran banyak dikalangan yang kaya kaya..menengah dan kebawah bakal susah berputar makanya daya beli jadi semakin turun..pusat perputaran uangnya hanya kalangan atas..nah.TIKToK  DITUTUP itu inhsaalllah mudah mudahan akan membangkitkan daya beli di kalangan menengah dan kebawah jadi saling mutualisme kembali..apabila umkm umkn menengah banyak yang berhasil dan sukses otomatis kalangan bawah juga terbantu lapangan kerja dibuka lebar bisnis kecil tumbuh dsb..
2023-09-26T00:55:19Z,@burungbeoo2242,Pinjaman OnLine dan Judi OnLine di bolehkan. Yang halal di larang sedangkan yang haram di bolehkan.
2023-09-26T11:10:45Z,@lordhanzo06,​ betull banang . Yg jualan halal di haramkan .
2023-09-25T13:42:56Z,@husnanur1310,Kenapa cuma tiktok saja yang dikambing hitamkan?? Yang lain2 itu tidak masalah ya
2023-09-25T13:39:13Z,@pedagangpasar217,Mau toko online kamu hapus semua juga...pasar tetap sepi...karena saking sulitnya ekonomi...
2023-09-27T23:34:05Z,@user-xl7nn7mk1r,tidak juga
2023-09-25T13:35:30Z,@kholismada7155,Alhamdulillah ❤..akhirnya tiktok ditutup
2023-09-25T13:13:59Z,@yanglucu-lucu4280,NAMBAH SUSAH HIDUP SAYA. BANGKE
2023-09-25T13:11:09Z,@yanglucu-lucu4280,Sampai akhir hayat saya bakal ingat muka kamu pak. tidak bakal lupa saya..
2023-09-26T11:16:54Z,@lordhanzo06,😂😂😂
2023-09-25T13:10:29Z,@muliadiadi3682,Pemerintah terlalu lambat mengambil kebijakan sudah terjadi baru penanganan apa gunanya para ahli ekonomi  bertanya dan analisis dong
2023-09-25T12:59:56Z,@komarudinoom.h7824,Apa menjamin tiktok di tutup pasar tanah abang rame kembali ???
2023-09-25T12:55:32Z,@dddversus,"Ini kebijakan goblok. Ada Lebih banyak UMKM online yang dirugikan. Jaman sudah bekambang pak teknologi semakin maju. Bukan cuma pedagang online yang dirugikan tetapi juga konsumen. Lagian tidak efektif karena masih ada shopee, lazada, dll. Ini sama aja melarang ojek online biar konsumen beralih ke ojek pangkalan"
2023-09-25T12:46:10Z,@nenisupriatin2108,"Jaman saiki boro2 beli baju,bisa beli beras saja Allhamdullilah 😂😂😂"
2023-09-26T11:09:13Z,@lordhanzo06,Bisa beli garam aja udah Alhamdulillah banget 🤣🤣🤣
2023-09-26T12:09:15Z,@bnrid8086,bisa hidup saja alhamdulillah
2023-09-25T12:32:53Z,@rx_raptor9967,"Kalau tidak kasih makan, jangan banyak omong.. Siput tua"
2023-09-25T12:31:51Z,@rx_raptor9967,Anjay...harus buka toko depan rumah nih😂😂
2023-09-25T12:05:17Z,@ricoar7413,"tidak harus di tutup juga kali,di tiktokshop juga pada kebantu nyari duit"
2023-09-25T12:04:00Z,@ricoar7413,"Ya mau gimana ,di pasar barang nya pada mahal,coba kalo murah"
2023-09-25T13:43:00Z,@dampywong3966,Namanya juga sewa toko bayar pajak
2023-09-25T12:00:28Z,@pejuangreceh81,Duit susah kerjaan tidak ada semuanya serba mahal....itu intinya...bego
2023-09-25T11:51:32Z,@yudhiaris7544,marketplace yang jualan juga gimana pak??? contoh TOKOPEDIA sekarang
2023-09-25T11:50:47Z,@denbagus4102,"Jangan nyalahin tiktok pak, selama ini kerjanya kalian apa"
2023-09-25T11:45:53Z,@dayatkusuma9588,Alhamdulillah...
2023-09-25T11:45:43Z,@dayatkusuma9588,
2023-09-25T11:30:22Z,@nyanya2868,"Bukan hanya barang dari luar saja yang menyebabkan kami kalah tapi karena harga semua barang sangat rendah sudah tertera dionline..jadi ditoko pengecer didesa2 tidak bisa jual barang lagi...bila produsen 1, 2, 3 online bagaimana nasib yang penjual ditingkat Desa yang jauh dari tanah abang"
2023-09-25T11:25:08Z,@rikijulius4014,Tetep saja saya lebih milih online
2023-09-25T11:22:15Z,@musikkita_,"Pemicunya PANDEMI COVID . saya dulu di tanah abang jualan . Ada pandemi  Saya jualan online di tiktok alhamdulilah. Coba dulu tanah abang tetap buka, pasti baik baik saja ."
2023-09-25T11:16:48Z,@nanangentertainment4166,Terlalu banyak aturan yang tak masuk akal yang aturannya sendiri bikin susah rakyat..turunkan harga2 sembako bisa mengatasinya jangan larang2 orang yang jualan..😂😂
2023-09-25T11:12:17Z,@andikarman6024,Tidak ada gunanya tiktokshop di larang karena masyarakat sekarang emang sukanya belanja online.
2023-09-25T10:52:03Z,@michatofficial,"Orang orang tua udzur yang bukan dibidang ya buat aturan yang bikin ribet buat orang susah kayak saya jualan, tanpa harus punya brand besar, Indonesia kembali ke jalan batu,"
2023-09-25T10:50:41Z,@emajufri7813,"Saya tidak ngerti pak.. intinya aplikasi yang mengumpulkan para toko online dengan menerima uang langsung atau sebagai pihak ketiga seperti shopee, lazada, bukalapak tidak boleh di indonesia ya pak? Yakin bisa pak? Bakal ruwet kayaknya bentar lagi paling DPR akan melindungi perusahaan besar trsebut. Dan sebagai konsumen saya merasa terbantu dengan adanya pihak ketiga untuk menghindari penipuan penjual online"
2023-09-25T14:29:19Z,@bayunugroho9197,Bedakan antara marketplace dan social market
2023-09-25T22:53:58Z,@emajufri7813,"  jadi bisa dong tiktokshop bikin aplikasi sendiri jual beli seperti shopee, lazada dll"
2023-09-25T10:45:10Z,@feryrilexs8694,"Lebih baik diatur dengan kebijakan ini, soalnya bisnis ini di biarkan maka ekonomi semakin terhenti di bidang transportasi umum seperti tukang bajaj, taksi, dan ojek serta sepinya parkiran juga terpengaruh soalnya tidak ada pengunjung ke pasar"
2023-09-25T10:33:08Z,@emajufri7813,Bakal blunder.. liat saja nanti... bakal blunder.. karena tidak segampang itu
2023-09-25T10:14:08Z,@naufalabdul2627,Saya bukan pengguna Tiktok .tapi Seharusnya cari solusi bukan seenak jidat menyalahkan Tiktok.
2023-09-26T00:38:44Z,@kianjayaelectric9608,"penjualan tiktok kan kecil, beda dengan shopee dan toped, uang di bawah meja nya besar, biarpun puluhan juta toko toko retail bangkrut, ekonomi masyarakat bawah hancur, mana ada urusan nya tuh para pejabat, ujung2 nya yang di korbankan cuma tiktok, yang pangsa pasar online nya kecil banget di banding toped dan shope"
2023-09-25T09:56:13Z,@Agussunaryo,Terima kasih 👍
2023-09-25T09:44:57Z,@lidgardisthien343,"Pemicunya itu covid, pak. Pelaku ekonomi jadi lebih suka online. Offline tetap akan ditinggalkan karena memang tidak praktis dan boros waktu dan biaya."
2023-09-25T13:42:12Z,@dampywong3966,Kalau sekarang belum terasa nantinya itu bisa bahaya
2023-09-25T16:20:53Z,@mahmudahdiny5124,"Bukan masalah suka belanja online nya..tetpi harganya,,kasian penjual yang dipasar2"
2023-09-26T05:17:06Z,@joko8067,betul bukan masalah jual online nya.. tapi harganya jauh banget
2023-09-25T09:22:29Z,@mor4327,saya pikir faktor sepinya pasar besar dan Mall sepi bukan efek tiktok walau memang ada sedikit .. tapi lebih kepada faktor kondisi saya beli masyarakat pada umumnya yang semakin lemah . karena harga kebutuhan pokok yang terus naik
2023-09-26T00:35:24Z,@kianjayaelectric9608,"daya beli masyarakat terus turun karena puluhan juta toko2 retail di ambang kebangkrutan, kebanyakan orang berbelanja ke online toped dan shopee, ekonomi menengah ke bawah mandek, di tambah banyaknya phk, sementara itu tidak mungkin toko toko retail daerah bersaing dengan kota kota besar di jawa, biarpun berjualan online karena pusat industri semua ada di jawa, pintu barang masuk jakarta para menjual online di kota kota besar jawa tidak memerlukan modal yang besar, pesanan masuk baru barang di ambil di distributor dan di kirimkan, beda dengan daerah musti stock barang, uang mati udah pasti, belum resiko barang tidak laku"
2023-09-26T06:21:10Z,@ariapriyanto9216,"Daya beli menurun?😁tapi sosial commerce rame kan, ini salah satu masalahnya harga di sana lebih murah dan bahkan dibawa pasaran, dan banyak barang2 juga dari luar negeri. Kalo tidak diatur lama2 umkm bakalan hancur"
2023-09-26T10:01:22Z,@nolimitcityid,Suka ngaco
2023-09-26T23:52:20Z,@rafexoy5321,Betul sekali pak
2023-09-25T08:58:49Z,@axeliolubis680,Bukan masalah tiktoknya si memang sebelum ada tiktokshop pun udah sepi pasar pasar itu
2023-10-10T09:44:36Z,@maryaniian880,Sadar tidak gara2 banyak nya bikin konten soal penghasilan bikin orang pengen ikutan sementara kalo semua orang ikutan jualan/jadi apiliator terus kita mau makan apa kalo tidak ada petani😢.
2023-10-10T09:41:09Z,@maryaniian880,Pemerintah tolong  di lihat dari segi kedepan nya.contoh kalau semua orang jadi afiliator apa bakal ada yang pergi ke sawah atau yang tani dan juga jadi buruh.kalo bisa di hilangin saja jualan online karena itu bisa ngebunuh kita sendiri.percuma banyak uang kalo tidak ada makanan yang bisa di beli😅😂
2023-10-04T16:35:51Z,@taufikrahman1698,"Wahai pemerintah,tutup itu online shop seperti shopi,lazada,toko pedia,tiktok.tutup tutup semua .karena adanya online shop,sangat sangat menyakitkan."
2023-10-04T16:31:39Z,@taufikrahman1698,"Tutup semua online shop,shopi,lazada,toko pedia,karena itu yang menghancurkan usaha ofline,tiktok.ini bukan kemajuan.tapi persaingan yang menghancurkan pedagang ofline."
2023-10-03T21:10:32Z,@AshKun93,Tutup sekalian semua platform online..tokopedia..shopee lazada biar adil dan biar rakyat beli barang offline mahal2 dan mampus sekalian..kayakan umkm..consumer cari uang aja banyak2 sampai mampus
2023-10-03T21:04:25Z,@AshKun93,Kalau beli offline..perlu duit bensin..jalan macet..kena bayar duit parkir..rakyat makin mampus..umkm maunya dipikir..yang mikiran rakyat siapa?
2023-10-03T15:48:56Z,@yanglucu-lucu4280,JUDI ONLINE PINJOL. KENAPA TIDAK MERESAHKAN BUAT PEMERINTAH
2023-10-02T11:42:17Z,@limanmuhamadkrismana4683,Shopee tersenyum di pojokann:) Shopee : (iya saya rame lagi)
2023-10-01T09:44:50Z,@safaazzahra1107,Sekarang era bersaing ...harusnya menutup atau di kenakan pajak barang masuk Indonesia ..pandai² lah mencari makan..
2023-10-01T08:04:06Z,@user-cr6ix1pi6e,Kalo korupsi bisa Orang jualan tidak bisa
2023-10-01T00:18:20Z,@widisobarna8437,nasi goreng 🍚🔥
2023-09-30T06:17:42Z,@user-yi2xw1ws5x,BAGAIMANA CARA MELARANG NEGARA IMPOR BAHAN PANGAN DAN LAIN LAIN...KASIAN PETANI KITA YA KAN.
2023-09-30T06:07:26Z,@bogorsundapride,efeknya 1. pemilik toko dipasar bangkrut karena sepi pembeli dan penjual harus sewa toko 2. negara rugi karena uang tidak berputar dinegaranya melainkan transaksi jual beli ke negara lain
2023-09-30T06:01:44Z,@user-gc1dq5xy2s,Bubarkan PINJOL. Paling pemodalnya CINa
2023-09-30T06:00:35Z,@tiadaintidiri2951,Gimana mau maju Zaman udah berubah Hampir semua jualan online Lokal maupun impor Olala.
2023-09-30T05:48:47Z,@Sarawaktahun,Kok lucu ya.....harusnya bersukur bisa dapat barang lebih murah...lha  seharusnya ya produk kita ya di bantu memperbaiki biar bisa lebih murah .. wes angel2…
2023-09-30T05:32:00Z,@24rotikeju,"Alasannya karena barang barang murah dan ilegal dari china.. Lah kemana aja itu dirjen perdagangan, dirjen beacukai, dirjen pajak.. Nyalahin teknologi. Perketat dong kerjaannya, buat kebijakan yang bener.. Dodol"
2023-09-30T05:08:53Z,@ratnachandra6848,menyelamakan umkm atau menyelamatkan pengusaha besar pemilik platfrom digital lain?
2023-09-30T05:05:39Z,@reisyawicaksono-mq2nq,Tiktokshop tidak jalan. Jangan khawatir. Kita pergi ke IG. Saja. Dan
2023-09-30T04:48:17Z,@etonpurwanto2926,"Masih yakin sama aki-aki memimpin negeri ini,,bukan nya maju malah kembali ke zaman batu,,tetapi aneh nya kok kata lembaga survei aki-aki jadi pilihan generasi gen Z/anak muda,,ini gen Z nya apa survei nya yang rusak,,🤦🤦🤣"
2023-09-30T04:30:22Z,@sholeh2266,"Saya tidak yakin tuh gara gara tiktok pasar tanah abang jadi sepi, pasar sepi itu biasanya gejala krisis  karena daya beli rendah, kok tiktok jadi sasaran"
2023-09-30T03:46:31Z,@purwokertopwt4568,Yang judi online juga
2023-09-30T03:23:33Z,@sandiworoproject,Daya beli juga harus di perhatikan bos.. 😊
2023-09-30T02:55:10Z,@user-pc2qh4ke4q,Shopee dong banyak pedagang dari luar ini bagaimana??
2023-09-30T02:22:30Z,@nuka9944,Aturan sampah di akhir masa jabatan... Ini sama halnya aturan psbb dan lain sebagainya. Yang akan hilang dengan sendirinya
2023-09-30T00:29:33Z,@nromy2006,"fenomena ini sama dengan waktu ojol pertama kali masuk.... banyak pihak (termasuk ojek pangkalan dan pemerintah) ribut melarangnya....  sekali lagi, kaya beginian tidak bisa dibendung...   yang perlu dilakukan adalah bagaimana memamfaatkannya agar bisnis kita tetap survive"
2023-09-29T21:50:17Z,@msubekhiariski2932,Suka suka pemerintah selalu ribetkan masyarakat.
2023-09-29T10:21:39Z,@bintangfajar-md4js,Semoga pemerintah paham dengan hadirnya platform Tiktokshop ini banyak sekali membantu Masyarakat indonesia yang tidak punya modal usaha tapi ingin usaha ya inilah menurut saya platform terbaik jadi bisa mengurangi angka penganguran yang cukup besar.tiktokshop bisa membantu masyarakat yang ingin belajar mandiri berwira usaha dengan income pasif ini yang seharusnya di dorong UMKM Bisa maju untuk Teknologi katanya indonesia pengen maju ada kayak begini sudah suruh nutup kalau 1 ditutup Tidak Adil kalau berani tutup semua dampaknya pengangguran akan naik sangat pesat
2023-09-29T10:09:09Z,@JettempuR86,Keputusan paling goblok di bumi 😄
2023-09-29T10:03:11Z,@bintangfajar-md4js,Menurut saya jangan hanya tiktokshop Platform lain juga harus ditutup biar Adil Jangan Setengah2 Pikir Pakai Logika Apakah dengan nutup Tiktok shop Pasar Tanah abang ramai lagi kan masih banyak ecommers yang lain.dan masyarakat sekaarang pak sudah pintar pilih efisiensi waktu dari pada waktu terbuang di jalan harga dipasar harus disidak juga yang over harganya kalau tidak mampu nawar ya udah kena harga sangat tinggi dan tidak masuk akal.ini yang harus dievaluasi di pasar terapkan harga yang sama biar masyarakat tidak resah juga harga pakaian2 sangat mahal.ketika mereka bralih di ecommers tidak boleh Melarang karena masyarakat beli sesuai kemampuan finansialnya.semoga didengar pemerintah
2023-09-29T07:42:53Z,@yordanahmadinata,Sama saja.. Itu shopee Toped Bukalapak bagaimana? Jual barang lokal abal2 yang merugikan konsumen
2023-09-29T07:42:39Z,@operatorsandalan8453,Judi online meraja lela...   dibiarin saja... 😂😂😂😂
2023-09-29T07:08:14Z,@setancryptoidx2644,dilarang ya tambah sepi
2023-09-29T06:52:25Z,@linusnus5052,mantap 😂
2023-09-29T06:44:12Z,@FHENDI,Saya suka tiktokshop karena biaya ongkir murah ke pulau kalimantan. Jadi saya agak kcewa kalau tiktokshop ditutup
